"year","month","day","start","end","length","city"
2016,4,"26","5:41 ↑ (67°)","20:10 ↑ (293°)","14:28:38","kyiv"
2016,4,"27","5:39 ↑ (67°)","20:12 ↑ (294°)","14:32:07","kyiv"
2016,4,"28","5:38 ↑ (66°)","20:13 ↑ (294°)","14:35:33","kyiv"
2016,4,"29","5:36 ↑ (66°)","20:15 ↑ (295°)","14:38:58","kyiv"
2016,4,"30","5:34 ↑ (65°)","20:16 ↑ (295°)","14:42:23","kyiv"
2016,5,"1","5:32 ↑ (65°)","20:18 ↑ (296°)","14:45:44","kyiv"
2016,5,"2","5:30 ↑ (64°)","20:19 ↑ (296°)","14:49:05","kyiv"
2016,5,"3","5:29 ↑ (64°)","20:21 ↑ (297°)","14:52:24","kyiv"
2016,5,"4","5:27 ↑ (63°)","20:23 ↑ (297°)","14:55:41","kyiv"
2016,5,"5","5:25 ↑ (63°)","20:24 ↑ (298°)","14:58:56","kyiv"
2016,5,"6","5:23 ↑ (62°)","20:26 ↑ (298°)","15:02:09","kyiv"
2016,5,"7","5:22 ↑ (62°)","20:27 ↑ (299°)","15:05:20","kyiv"
2016,5,"8","5:20 ↑ (61°)","20:29 ↑ (299°)","15:08:29","kyiv"
2016,5,"9","5:19 ↑ (61°)","20:30 ↑ (300°)","15:11:36","kyiv"
2016,5,"10","5:17 ↑ (60°)","20:32 ↑ (300°)","15:14:40","kyiv"
2016,5,"11","5:15 ↑ (60°)","20:33 ↑ (300°)","15:17:42","kyiv"
2016,5,"12","5:14 ↑ (59°)","20:35 ↑ (301°)","15:20:42","kyiv"
2016,5,"13","5:12 ↑ (59°)","20:36 ↑ (301°)","15:23:38","kyiv"
2016,5,"14","5:11 ↑ (59°)","20:37 ↑ (302°)","15:26:32","kyiv"
2016,5,"15","5:10 ↑ (58°)","20:39 ↑ (302°)","15:29:24","kyiv"
2016,5,"16","5:08 ↑ (58°)","20:40 ↑ (302°)","15:32:12","kyiv"
2016,5,"17","5:07 ↑ (57°)","20:42 ↑ (303°)","15:34:58","kyiv"
2016,5,"18","5:05 ↑ (57°)","20:43 ↑ (303°)","15:37:40","kyiv"
2016,5,"19","5:04 ↑ (57°)","20:44 ↑ (304°)","15:40:19","kyiv"
2016,5,"20","5:03 ↑ (56°)","20:46 ↑ (304°)","15:42:55","kyiv"
2016,5,"21","5:02 ↑ (56°)","20:47 ↑ (304°)","15:45:27","kyiv"
2016,5,"22","5:01 ↑ (56°)","20:48 ↑ (305°)","15:47:56","kyiv"
2016,5,"23","4:59 ↑ (55°)","20:50 ↑ (305°)","15:50:20","kyiv"
2016,5,"24","4:58 ↑ (55°)","20:51 ↑ (305°)","15:52:42","kyiv"
2016,5,"25","4:57 ↑ (55°)","20:52 ↑ (306°)","15:54:59","kyiv"
2016,5,"26","4:56 ↑ (54°)","20:53 ↑ (306°)","15:57:13","kyiv"
2016,5,"27","4:55 ↑ (54°)","20:55 ↑ (306°)","15:59:22","kyiv"
2016,5,"28","4:54 ↑ (54°)","20:56 ↑ (307°)","16:01:27","kyiv"
2016,5,"29","4:53 ↑ (53°)","20:57 ↑ (307°)","16:03:29","kyiv"
2016,5,"30","4:53 ↑ (53°)","20:58 ↑ (307°)","16:05:25","kyiv"
2016,5,"31","4:52 ↑ (53°)","20:59 ↑ (307°)","16:07:17","kyiv"
2016,6,"1","4:51 ↑ (53°)","21:00 ↑ (308°)","16:09:04","kyiv"
2016,6,"2","4:50 ↑ (52°)","21:01 ↑ (308°)","16:10:47","kyiv"
2016,6,"3","4:50 ↑ (52°)","21:02 ↑ (308°)","16:12:26","kyiv"
2016,6,"4","4:49 ↑ (52°)","21:03 ↑ (308°)","16:13:59","kyiv"
2016,6,"5","4:48 ↑ (52°)","21:04 ↑ (308°)","16:15:27","kyiv"
2016,6,"6","4:48 ↑ (51°)","21:05 ↑ (309°)","16:16:49","kyiv"
2016,6,"7","4:47 ↑ (51°)","21:06 ↑ (309°)","16:18:08","kyiv"
2016,6,"8","4:47 ↑ (51°)","21:06 ↑ (309°)","16:19:20","kyiv"
2016,6,"9","4:47 ↑ (51°)","21:07 ↑ (309°)","16:20:28","kyiv"
2016,6,"10","4:46 ↑ (51°)","21:08 ↑ (309°)","16:21:30","kyiv"
2016,6,"11","4:46 ↑ (51°)","21:09 ↑ (309°)","16:22:26","kyiv"
2016,6,"12","4:46 ↑ (51°)","21:09 ↑ (310°)","16:23:17","kyiv"
2016,6,"13","4:46 ↑ (50°)","21:10 ↑ (310°)","16:24:04","kyiv"
2016,6,"14","4:46 ↑ (50°)","21:10 ↑ (310°)","16:24:43","kyiv"
2016,6,"15","4:45 ↑ (50°)","21:11 ↑ (310°)","16:25:17","kyiv"
2016,6,"16","4:45 ↑ (50°)","21:11 ↑ (310°)","16:25:47","kyiv"
2016,6,"17","4:45 ↑ (50°)","21:12 ↑ (310°)","16:26:09","kyiv"
2016,6,"18","4:45 ↑ (50°)","21:12 ↑ (310°)","16:26:27","kyiv"
2016,6,"19","4:46 ↑ (50°)","21:12 ↑ (310°)","16:26:39","kyiv"
2016,6,"20","4:46 ↑ (50°)","21:12 ↑ (310°)","16:26:44","kyiv"
2016,6,"21","4:46 ↑ (50°)","21:13 ↑ (310°)","16:26:44","kyiv"
2016,6,"22","4:46 ↑ (50°)","21:13 ↑ (310°)","16:26:39","kyiv"
2016,6,"23","4:46 ↑ (50°)","21:13 ↑ (310°)","16:26:28","kyiv"
2016,6,"24","4:47 ↑ (50°)","21:13 ↑ (310°)","16:26:10","kyiv"
2016,6,"25","4:47 ↑ (50°)","21:13 ↑ (310°)","16:25:47","kyiv"
2016,6,"26","4:48 ↑ (50°)","21:13 ↑ (310°)","16:25:19","kyiv"
2016,6,"27","4:48 ↑ (50°)","21:13 ↑ (310°)","16:24:45","kyiv"
2016,6,"28","4:49 ↑ (50°)","21:13 ↑ (310°)","16:24:05","kyiv"
2016,6,"29","4:49 ↑ (50°)","21:12 ↑ (309°)","16:23:20","kyiv"
2016,6,"30","4:50 ↑ (51°)","21:12 ↑ (309°)","16:22:28","kyiv"
2016,7,"1","4:50 ↑ (51°)","21:12 ↑ (309°)","16:21:33","kyiv"
2016,7,"2","4:51 ↑ (51°)","21:12 ↑ (309°)","16:20:31","kyiv"
2016,7,"3","4:52 ↑ (51°)","21:11 ↑ (309°)","16:19:24","kyiv"
2016,7,"4","4:53 ↑ (51°)","21:11 ↑ (309°)","16:18:12","kyiv"
2016,7,"5","4:53 ↑ (51°)","21:10 ↑ (309°)","16:16:54","kyiv"
2016,7,"6","4:54 ↑ (52°)","21:10 ↑ (308°)","16:15:32","kyiv"
2016,7,"7","4:55 ↑ (52°)","21:09 ↑ (308°)","16:14:04","kyiv"
2016,7,"8","4:56 ↑ (52°)","21:09 ↑ (308°)","16:12:32","kyiv"
2016,7,"9","4:57 ↑ (52°)","21:08 ↑ (308°)","16:10:55","kyiv"
2016,7,"10","4:58 ↑ (52°)","21:07 ↑ (307°)","16:09:13","kyiv"
2016,7,"11","4:59 ↑ (53°)","21:06 ↑ (307°)","16:07:27","kyiv"
2016,7,"12","5:00 ↑ (53°)","21:06 ↑ (307°)","16:05:35","kyiv"
2016,7,"13","5:01 ↑ (53°)","21:05 ↑ (307°)","16:03:40","kyiv"
2016,7,"14","5:02 ↑ (53°)","21:04 ↑ (306°)","16:01:40","kyiv"
2016,7,"15","5:03 ↑ (54°)","21:03 ↑ (306°)","15:59:36","kyiv"
2016,7,"16","5:04 ↑ (54°)","21:02 ↑ (306°)","15:57:28","kyiv"
2016,7,"17","5:06 ↑ (54°)","21:01 ↑ (306°)","15:55:16","kyiv"
2016,7,"18","5:07 ↑ (55°)","21:00 ↑ (305°)","15:53:00","kyiv"
2016,7,"19","5:08 ↑ (55°)","20:59 ↑ (305°)","15:50:40","kyiv"
2016,7,"20","5:09 ↑ (55°)","20:58 ↑ (305°)","15:48:16","kyiv"
2016,7,"21","5:11 ↑ (56°)","20:56 ↑ (304°)","15:45:49","kyiv"
2016,7,"22","5:12 ↑ (56°)","20:55 ↑ (304°)","15:43:19","kyiv"
2016,7,"23","5:13 ↑ (56°)","20:54 ↑ (303°)","15:40:45","kyiv"
2016,7,"24","5:14 ↑ (57°)","20:53 ↑ (303°)","15:38:08","kyiv"
2016,7,"25","5:16 ↑ (57°)","20:51 ↑ (303°)","15:35:28","kyiv"
2016,7,"26","5:17 ↑ (57°)","20:50 ↑ (302°)","15:32:44","kyiv"
2016,7,"27","5:18 ↑ (58°)","20:48 ↑ (302°)","15:29:58","kyiv"
2016,7,"28","5:20 ↑ (58°)","20:47 ↑ (301°)","15:27:09","kyiv"
2016,7,"29","5:21 ↑ (59°)","20:46 ↑ (301°)","15:24:17","kyiv"
2016,7,"30","5:23 ↑ (59°)","20:44 ↑ (301°)","15:21:22","kyiv"
2016,7,"31","5:24 ↑ (60°)","20:43 ↑ (300°)","15:18:25","kyiv"
2016,8,"1","5:26 ↑ (60°)","20:41 ↑ (300°)","15:15:25","kyiv"
2016,8,"2","5:27 ↑ (60°)","20:39 ↑ (299°)","15:12:23","kyiv"
2016,8,"3","5:28 ↑ (61°)","20:38 ↑ (299°)","15:09:19","kyiv"
2016,8,"4","5:30 ↑ (61°)","20:36 ↑ (298°)","15:06:12","kyiv"
2016,8,"5","5:31 ↑ (62°)","20:34 ↑ (298°)","15:03:04","kyiv"
2016,8,"6","5:33 ↑ (62°)","20:33 ↑ (297°)","14:59:54","kyiv"
2016,8,"7","5:34 ↑ (63°)","20:31 ↑ (297°)","14:56:41","kyiv"
2016,8,"8","5:36 ↑ (63°)","20:29 ↑ (297°)","14:53:27","kyiv"
2016,8,"9","5:37 ↑ (64°)","20:27 ↑ (296°)","14:50:11","kyiv"
2016,8,"10","5:39 ↑ (64°)","20:26 ↑ (296°)","14:46:53","kyiv"
2016,8,"11","5:40 ↑ (65°)","20:24 ↑ (295°)","14:43:34","kyiv"
2016,8,"12","5:42 ↑ (65°)","20:22 ↑ (295°)","14:40:13","kyiv"
2016,8,"13","5:43 ↑ (66°)","20:20 ↑ (294°)","14:36:51","kyiv"
2016,8,"14","5:45 ↑ (66°)","20:18 ↑ (294°)","14:33:26","kyiv"
2016,8,"15","5:46 ↑ (67°)","20:16 ↑ (293°)","14:30:02","kyiv"
2016,8,"16","5:48 ↑ (67°)","20:14 ↑ (292°)","14:26:35","kyiv"
2016,8,"17","5:49 ↑ (68°)","20:12 ↑ (292°)","14:23:07","kyiv"
2016,8,"18","5:51 ↑ (68°)","20:10 ↑ (291°)","14:19:39","kyiv"
2016,8,"19","5:52 ↑ (69°)","20:08 ↑ (291°)","14:16:09","kyiv"
2016,8,"20","5:54 ↑ (69°)","20:06 ↑ (290°)","14:12:38","kyiv"
2016,8,"21","5:55 ↑ (70°)","20:04 ↑ (290°)","14:09:06","kyiv"
2016,8,"22","5:57 ↑ (70°)","20:02 ↑ (289°)","14:05:33","kyiv"
2016,8,"23","5:58 ↑ (71°)","20:00 ↑ (289°)","14:01:59","kyiv"
2016,8,"24","6:00 ↑ (72°)","19:58 ↑ (288°)","13:58:25","kyiv"
2016,8,"25","6:01 ↑ (72°)","19:56 ↑ (288°)","13:54:50","kyiv"
2016,8,"26","6:03 ↑ (73°)","19:54 ↑ (287°)","13:51:14","kyiv"
2016,8,"27","6:04 ↑ (73°)","19:52 ↑ (286°)","13:47:36","kyiv"
2016,8,"28","6:06 ↑ (74°)","19:50 ↑ (286°)","13:43:58","kyiv"
2016,8,"29","6:08 ↑ (74°)","19:48 ↑ (285°)","13:40:20","kyiv"
2016,8,"30","6:09 ↑ (75°)","19:46 ↑ (285°)","13:36:41","kyiv"
2016,8,"31","6:11 ↑ (76°)","19:44 ↑ (284°)","13:33:01","kyiv"
2016,9,"1","6:12 ↑ (76°)","19:41 ↑ (284°)","13:29:21","kyiv"
2016,9,"2","6:14 ↑ (77°)","19:39 ↑ (283°)","13:25:40","kyiv"
2016,9,"3","6:15 ↑ (77°)","19:37 ↑ (282°)","13:21:59","kyiv"
2016,9,"4","6:17 ↑ (78°)","19:35 ↑ (282°)","13:18:17","kyiv"
2016,9,"5","6:18 ↑ (78°)","19:33 ↑ (281°)","13:14:35","kyiv"
2016,9,"6","6:20 ↑ (79°)","19:31 ↑ (281°)","13:10:52","kyiv"
2016,9,"7","6:21 ↑ (80°)","19:28 ↑ (280°)","13:07:10","kyiv"
2016,9,"8","6:23 ↑ (80°)","19:26 ↑ (279°)","13:03:27","kyiv"
2016,9,"9","6:24 ↑ (81°)","19:24 ↑ (279°)","12:59:43","kyiv"
2016,9,"10","6:26 ↑ (81°)","19:22 ↑ (278°)","12:55:59","kyiv"
2016,9,"11","6:27 ↑ (82°)","19:20 ↑ (278°)","12:52:15","kyiv"
2016,9,"12","6:29 ↑ (83°)","19:17 ↑ (277°)","12:48:31","kyiv"
2016,9,"13","6:30 ↑ (83°)","19:15 ↑ (276°)","12:44:46","kyiv"
2016,9,"14","6:32 ↑ (84°)","19:13 ↑ (276°)","12:41:02","kyiv"
2016,9,"15","6:33 ↑ (84°)","19:11 ↑ (275°)","12:37:16","kyiv"
2016,9,"16","6:35 ↑ (85°)","19:08 ↑ (275°)","12:33:31","kyiv"
2016,9,"17","6:36 ↑ (86°)","19:06 ↑ (274°)","12:29:46","kyiv"
2016,9,"18","6:38 ↑ (86°)","19:04 ↑ (273°)","12:26:00","kyiv"
2016,9,"19","6:39 ↑ (87°)","19:02 ↑ (273°)","12:22:14","kyiv"
2016,9,"20","6:41 ↑ (88°)","18:59 ↑ (272°)","12:18:28","kyiv"
2016,9,"21","6:42 ↑ (88°)","18:57 ↑ (272°)","12:14:43","kyiv"
2016,9,"22","6:44 ↑ (89°)","18:55 ↑ (271°)","12:10:57","kyiv"
2016,9,"23","6:46 ↑ (89°)","18:53 ↑ (270°)","12:07:11","kyiv"
2016,9,"24","6:47 ↑ (90°)","18:51 ↑ (270°)","12:03:25","kyiv"
2016,9,"25","6:49 ↑ (91°)","18:48 ↑ (269°)","11:59:39","kyiv"
2016,9,"26","6:50 ↑ (91°)","18:46 ↑ (269°)","11:55:53","kyiv"
2016,9,"27","6:52 ↑ (92°)","18:44 ↑ (268°)","11:52:07","kyiv"
2016,9,"28","6:53 ↑ (92°)","18:42 ↑ (267°)","11:48:21","kyiv"
2016,9,"29","6:55 ↑ (93°)","18:39 ↑ (267°)","11:44:35","kyiv"
2016,9,"30","6:56 ↑ (94°)","18:37 ↑ (266°)","11:40:49","kyiv"
2016,10,"1","6:58 ↑ (94°)","18:35 ↑ (265°)","11:37:04","kyiv"
2016,10,"2","7:00 ↑ (95°)","18:33 ↑ (265°)","11:33:17","kyiv"
2016,10,"3","7:01 ↑ (95°)","18:31 ↑ (264°)","11:29:32","kyiv"
2016,10,"4","7:03 ↑ (96°)","18:28 ↑ (264°)","11:25:47","kyiv"
2016,10,"5","7:04 ↑ (97°)","18:26 ↑ (263°)","11:22:02","kyiv"
2016,10,"6","7:06 ↑ (97°)","18:24 ↑ (262°)","11:18:17","kyiv"
2016,10,"7","7:07 ↑ (98°)","18:22 ↑ (262°)","11:14:33","kyiv"
2016,10,"8","7:09 ↑ (98°)","18:20 ↑ (261°)","11:10:48","kyiv"
2016,10,"9","7:11 ↑ (99°)","18:18 ↑ (261°)","11:07:04","kyiv"
2016,10,"10","7:12 ↑ (100°)","18:16 ↑ (260°)","11:03:20","kyiv"
2016,10,"11","7:14 ↑ (100°)","18:13 ↑ (259°)","10:59:37","kyiv"
2016,10,"12","7:15 ↑ (101°)","18:11 ↑ (259°)","10:55:54","kyiv"
2016,10,"13","7:17 ↑ (101°)","18:09 ↑ (258°)","10:52:12","kyiv"
2016,10,"14","7:19 ↑ (102°)","18:07 ↑ (258°)","10:48:29","kyiv"
2016,10,"15","7:20 ↑ (103°)","18:05 ↑ (257°)","10:44:49","kyiv"
2016,10,"16","7:22 ↑ (103°)","18:03 ↑ (257°)","10:41:07","kyiv"
2016,10,"17","7:24 ↑ (104°)","18:01 ↑ (256°)","10:37:27","kyiv"
2016,10,"18","7:25 ↑ (104°)","17:59 ↑ (255°)","10:33:48","kyiv"
2016,10,"19","7:27 ↑ (105°)","17:57 ↑ (255°)","10:30:08","kyiv"
2016,10,"20","7:28 ↑ (106°)","17:55 ↑ (254°)","10:26:30","kyiv"
2016,10,"21","7:30 ↑ (106°)","17:53 ↑ (254°)","10:22:53","kyiv"
2016,10,"22","7:32 ↑ (107°)","17:51 ↑ (253°)","10:19:16","kyiv"
2016,10,"23","7:33 ↑ (107°)","17:49 ↑ (253°)","10:15:39","kyiv"
2016,10,"24","7:35 ↑ (108°)","17:47 ↑ (252°)","10:12:05","kyiv"
2016,10,"25","7:37 ↑ (108°)","17:45 ↑ (251°)","10:08:31","kyiv"
2016,10,"26","7:38 ↑ (109°)","17:43 ↑ (251°)","10:04:57","kyiv"
2016,10,"27","7:40 ↑ (109°)","17:42 ↑ (250°)","10:01:25","kyiv"
2016,10,"28","7:42 ↑ (110°)","17:40 ↑ (250°)","9:57:54","kyiv"
2016,10,"29","7:44 ↑ (111°)","17:38 ↑ (249°)","9:54:25","kyiv"
