"year","month","day","start","end","length","city"
2016,4,"7","6:55 ↑ (78°)","20:10 ↑ (282°)","13:14:52","uzhgorod"
2016,4,"8","6:53 ↑ (78°)","20:12 ↑ (282°)","13:18:23","uzhgorod"
2016,4,"9","6:51 ↑ (77°)","20:13 ↑ (283°)","13:21:53","uzhgorod"
2016,4,"10","6:49 ↑ (77°)","20:15 ↑ (284°)","13:25:22","uzhgorod"
2016,4,"11","6:47 ↑ (76°)","20:16 ↑ (284°)","13:28:51","uzhgorod"
2016,4,"12","6:45 ↑ (76°)","20:18 ↑ (285°)","13:32:19","uzhgorod"
2016,4,"13","6:43 ↑ (75°)","20:19 ↑ (285°)","13:35:46","uzhgorod"
2016,4,"14","6:41 ↑ (75°)","20:21 ↑ (286°)","13:39:13","uzhgorod"
2016,4,"15","6:39 ↑ (74°)","20:22 ↑ (286°)","13:42:40","uzhgorod"
2016,4,"16","6:38 ↑ (73°)","20:24 ↑ (287°)","13:46:04","uzhgorod"
2016,4,"17","6:36 ↑ (73°)","20:25 ↑ (287°)","13:49:28","uzhgorod"
2016,4,"18","6:34 ↑ (72°)","20:27 ↑ (288°)","13:52:53","uzhgorod"
2016,4,"19","6:32 ↑ (72°)","20:28 ↑ (289°)","13:56:15","uzhgorod"
2016,4,"20","6:30 ↑ (71°)","20:29 ↑ (289°)","13:59:37","uzhgorod"
2016,4,"21","6:28 ↑ (71°)","20:31 ↑ (290°)","14:02:58","uzhgorod"
2016,4,"22","6:26 ↑ (70°)","20:32 ↑ (290°)","14:06:18","uzhgorod"
2016,4,"23","6:24 ↑ (70°)","20:34 ↑ (291°)","14:09:37","uzhgorod"
2016,4,"24","6:22 ↑ (69°)","20:35 ↑ (291°)","14:12:54","uzhgorod"
2016,4,"25","6:21 ↑ (69°)","20:37 ↑ (292°)","14:16:10","uzhgorod"
2016,4,"26","6:19 ↑ (68°)","20:38 ↑ (292°)","14:19:25","uzhgorod"
2016,4,"27","6:17 ↑ (68°)","20:40 ↑ (293°)","14:22:39","uzhgorod"
2016,4,"28","6:15 ↑ (67°)","20:41 ↑ (293°)","14:25:52","uzhgorod"
2016,4,"29","6:14 ↑ (67°)","20:43 ↑ (294°)","14:29:03","uzhgorod"
2016,4,"30","6:12 ↑ (66°)","20:44 ↑ (294°)","14:32:12","uzhgorod"
2016,5,"1","6:10 ↑ (66°)","20:46 ↑ (295°)","14:35:21","uzhgorod"
2016,5,"2","6:09 ↑ (65°)","20:47 ↑ (295°)","14:38:27","uzhgorod"
2016,5,"3","6:07 ↑ (65°)","20:48 ↑ (296°)","14:41:31","uzhgorod"
2016,5,"4","6:05 ↑ (64°)","20:50 ↑ (296°)","14:44:35","uzhgorod"
2016,5,"5","6:04 ↑ (64°)","20:51 ↑ (297°)","14:47:36","uzhgorod"
2016,5,"6","6:02 ↑ (63°)","20:53 ↑ (297°)","14:50:35","uzhgorod"
2016,5,"7","6:01 ↑ (63°)","20:54 ↑ (297°)","14:53:33","uzhgorod"
2016,5,"8","5:59 ↑ (62°)","20:56 ↑ (298°)","14:56:28","uzhgorod"
2016,5,"9","5:58 ↑ (62°)","20:57 ↑ (298°)","14:59:21","uzhgorod"
2016,5,"10","5:56 ↑ (62°)","20:58 ↑ (299°)","15:02:11","uzhgorod"
2016,5,"11","5:55 ↑ (61°)","21:00 ↑ (299°)","15:05:01","uzhgorod"
2016,5,"12","5:53 ↑ (61°)","21:01 ↑ (300°)","15:07:47","uzhgorod"
2016,5,"13","5:52 ↑ (60°)","21:02 ↑ (300°)","15:10:30","uzhgorod"
2016,5,"14","5:51 ↑ (60°)","21:04 ↑ (300°)","15:13:11","uzhgorod"
2016,5,"15","5:49 ↑ (60°)","21:05 ↑ (301°)","15:15:50","uzhgorod"
2016,5,"16","5:48 ↑ (59°)","21:06 ↑ (301°)","15:18:25","uzhgorod"
2016,5,"17","5:47 ↑ (59°)","21:08 ↑ (301°)","15:20:58","uzhgorod"
2016,5,"18","5:45 ↑ (58°)","21:09 ↑ (302°)","15:23:28","uzhgorod"
2016,5,"19","5:44 ↑ (58°)","21:10 ↑ (302°)","15:25:55","uzhgorod"
2016,5,"20","5:43 ↑ (58°)","21:11 ↑ (303°)","15:28:18","uzhgorod"
2016,5,"21","5:42 ↑ (57°)","21:13 ↑ (303°)","15:30:39","uzhgorod"
2016,5,"22","5:41 ↑ (57°)","21:14 ↑ (303°)","15:32:56","uzhgorod"
2016,5,"23","5:40 ↑ (57°)","21:15 ↑ (304°)","15:35:10","uzhgorod"
2016,5,"24","5:39 ↑ (56°)","21:16 ↑ (304°)","15:37:20","uzhgorod"
2016,5,"25","5:38 ↑ (56°)","21:17 ↑ (304°)","15:39:26","uzhgorod"
2016,5,"26","5:37 ↑ (56°)","21:18 ↑ (304°)","15:41:29","uzhgorod"
2016,5,"27","5:36 ↑ (55°)","21:20 ↑ (305°)","15:43:28","uzhgorod"
2016,5,"28","5:35 ↑ (55°)","21:21 ↑ (305°)","15:45:23","uzhgorod"
2016,5,"29","5:34 ↑ (55°)","21:22 ↑ (305°)","15:47:14","uzhgorod"
2016,5,"30","5:34 ↑ (55°)","21:23 ↑ (306°)","15:49:01","uzhgorod"
2016,5,"31","5:33 ↑ (54°)","21:24 ↑ (306°)","15:50:44","uzhgorod"
2016,6,"1","5:32 ↑ (54°)","21:25 ↑ (306°)","15:52:23","uzhgorod"
2016,6,"2","5:32 ↑ (54°)","21:26 ↑ (306°)","15:53:57","uzhgorod"
2016,6,"3","5:31 ↑ (54°)","21:27 ↑ (306°)","15:55:27","uzhgorod"
2016,6,"4","5:31 ↑ (54°)","21:27 ↑ (307°)","15:56:52","uzhgorod"
2016,6,"5","5:30 ↑ (53°)","21:28 ↑ (307°)","15:58:13","uzhgorod"
2016,6,"6","5:30 ↑ (53°)","21:29 ↑ (307°)","15:59:29","uzhgorod"
2016,6,"7","5:29 ↑ (53°)","21:30 ↑ (307°)","16:00:40","uzhgorod"
2016,6,"8","5:29 ↑ (53°)","21:31 ↑ (307°)","16:01:47","uzhgorod"
2016,6,"9","5:28 ↑ (53°)","21:31 ↑ (307°)","16:02:49","uzhgorod"
2016,6,"10","5:28 ↑ (53°)","21:32 ↑ (308°)","16:03:46","uzhgorod"
2016,6,"11","5:28 ↑ (52°)","21:33 ↑ (308°)","16:04:37","uzhgorod"
2016,6,"12","5:28 ↑ (52°)","21:33 ↑ (308°)","16:05:24","uzhgorod"
2016,6,"13","5:28 ↑ (52°)","21:34 ↑ (308°)","16:06:05","uzhgorod"
2016,6,"14","5:27 ↑ (52°)","21:34 ↑ (308°)","16:06:42","uzhgorod"
2016,6,"15","5:27 ↑ (52°)","21:35 ↑ (308°)","16:07:13","uzhgorod"
2016,6,"16","5:27 ↑ (52°)","21:35 ↑ (308°)","16:07:40","uzhgorod"
2016,6,"17","5:27 ↑ (52°)","21:35 ↑ (308°)","16:08:01","uzhgorod"
2016,6,"18","5:27 ↑ (52°)","21:36 ↑ (308°)","16:08:17","uzhgorod"
2016,6,"19","5:28 ↑ (52°)","21:36 ↑ (308°)","16:08:27","uzhgorod"
2016,6,"20","5:28 ↑ (52°)","21:36 ↑ (308°)","16:08:32","uzhgorod"
2016,6,"21","5:28 ↑ (52°)","21:36 ↑ (308°)","16:08:32","uzhgorod"
2016,6,"22","5:28 ↑ (52°)","21:37 ↑ (308°)","16:08:27","uzhgorod"
2016,6,"23","5:28 ↑ (52°)","21:37 ↑ (308°)","16:08:16","uzhgorod"
2016,6,"24","5:29 ↑ (52°)","21:37 ↑ (308°)","16:08:01","uzhgorod"
2016,6,"25","5:29 ↑ (52°)","21:37 ↑ (308°)","16:07:39","uzhgorod"
2016,6,"26","5:30 ↑ (52°)","21:37 ↑ (308°)","16:07:14","uzhgorod"
2016,6,"27","5:30 ↑ (52°)","21:37 ↑ (308°)","16:06:41","uzhgorod"
2016,6,"28","5:31 ↑ (52°)","21:37 ↑ (308°)","16:06:06","uzhgorod"
2016,6,"29","5:31 ↑ (52°)","21:36 ↑ (308°)","16:05:24","uzhgorod"
2016,6,"30","5:32 ↑ (52°)","21:36 ↑ (308°)","16:04:37","uzhgorod"
2016,7,"1","5:32 ↑ (52°)","21:36 ↑ (307°)","16:03:46","uzhgorod"
2016,7,"2","5:33 ↑ (53°)","21:36 ↑ (307°)","16:02:49","uzhgorod"
2016,7,"3","5:34 ↑ (53°)","21:35 ↑ (307°)","16:01:48","uzhgorod"
2016,7,"4","5:34 ↑ (53°)","21:35 ↑ (307°)","16:00:41","uzhgorod"
2016,7,"5","5:35 ↑ (53°)","21:35 ↑ (307°)","15:59:31","uzhgorod"
2016,7,"6","5:36 ↑ (53°)","21:34 ↑ (307°)","15:58:14","uzhgorod"
2016,7,"7","5:37 ↑ (53°)","21:34 ↑ (306°)","15:56:54","uzhgorod"
2016,7,"8","5:38 ↑ (54°)","21:33 ↑ (306°)","15:55:29","uzhgorod"
2016,7,"9","5:38 ↑ (54°)","21:32 ↑ (306°)","15:54:00","uzhgorod"
2016,7,"10","5:39 ↑ (54°)","21:32 ↑ (306°)","15:52:26","uzhgorod"
2016,7,"11","5:40 ↑ (54°)","21:31 ↑ (306°)","15:50:48","uzhgorod"
2016,7,"12","5:41 ↑ (54°)","21:30 ↑ (305°)","15:49:07","uzhgorod"
2016,7,"13","5:42 ↑ (55°)","21:30 ↑ (305°)","15:47:20","uzhgorod"
2016,7,"14","5:43 ↑ (55°)","21:29 ↑ (305°)","15:45:30","uzhgorod"
2016,7,"15","5:44 ↑ (55°)","21:28 ↑ (305°)","15:43:36","uzhgorod"
2016,7,"16","5:45 ↑ (56°)","21:27 ↑ (304°)","15:41:38","uzhgorod"
2016,7,"17","5:46 ↑ (56°)","21:26 ↑ (304°)","15:39:35","uzhgorod"
2016,7,"18","5:48 ↑ (56°)","21:25 ↑ (304°)","15:37:30","uzhgorod"
2016,7,"19","5:49 ↑ (56°)","21:24 ↑ (303°)","15:35:21","uzhgorod"
2016,7,"20","5:50 ↑ (57°)","21:23 ↑ (303°)","15:33:09","uzhgorod"
2016,7,"21","5:51 ↑ (57°)","21:22 ↑ (303°)","15:30:53","uzhgorod"
2016,7,"22","5:52 ↑ (57°)","21:21 ↑ (302°)","15:28:34","uzhgorod"
2016,7,"23","5:53 ↑ (58°)","21:20 ↑ (302°)","15:26:13","uzhgorod"
2016,7,"24","5:55 ↑ (58°)","21:18 ↑ (302°)","15:23:47","uzhgorod"
2016,7,"25","5:56 ↑ (58°)","21:17 ↑ (301°)","15:21:18","uzhgorod"
2016,7,"26","5:57 ↑ (59°)","21:16 ↑ (301°)","15:18:47","uzhgorod"
2016,7,"27","5:58 ↑ (59°)","21:15 ↑ (301°)","15:16:13","uzhgorod"
2016,7,"28","6:00 ↑ (60°)","21:13 ↑ (300°)","15:13:37","uzhgorod"
2016,7,"29","6:01 ↑ (60°)","21:12 ↑ (300°)","15:10:58","uzhgorod"
2016,7,"30","6:02 ↑ (60°)","21:10 ↑ (299°)","15:08:16","uzhgorod"
2016,7,"31","6:04 ↑ (61°)","21:09 ↑ (299°)","15:05:32","uzhgorod"
2016,8,"1","6:05 ↑ (61°)","21:08 ↑ (299°)","15:02:45","uzhgorod"
2016,8,"2","6:06 ↑ (62°)","21:06 ↑ (298°)","14:59:57","uzhgorod"
2016,8,"3","6:07 ↑ (62°)","21:05 ↑ (298°)","14:57:06","uzhgorod"
2016,8,"4","6:09 ↑ (62°)","21:03 ↑ (297°)","14:54:13","uzhgorod"
2016,8,"5","6:10 ↑ (63°)","21:01 ↑ (297°)","14:51:18","uzhgorod"
2016,8,"6","6:12 ↑ (63°)","21:00 ↑ (296°)","14:48:21","uzhgorod"
2016,8,"7","6:13 ↑ (64°)","20:58 ↑ (296°)","14:45:22","uzhgorod"
2016,8,"8","6:14 ↑ (64°)","20:57 ↑ (295°)","14:42:22","uzhgorod"
2016,8,"9","6:16 ↑ (65°)","20:55 ↑ (295°)","14:39:20","uzhgorod"
2016,8,"10","6:17 ↑ (65°)","20:53 ↑ (295°)","14:36:16","uzhgorod"
2016,8,"11","6:18 ↑ (66°)","20:52 ↑ (294°)","14:33:10","uzhgorod"
2016,8,"12","6:20 ↑ (66°)","20:50 ↑ (294°)","14:30:03","uzhgorod"
2016,8,"13","6:21 ↑ (67°)","20:48 ↑ (293°)","14:26:55","uzhgorod"
2016,8,"14","6:23 ↑ (67°)","20:46 ↑ (293°)","14:23:45","uzhgorod"
2016,8,"15","6:24 ↑ (68°)","20:45 ↑ (292°)","14:20:34","uzhgorod"
2016,8,"16","6:25 ↑ (68°)","20:43 ↑ (292°)","14:17:22","uzhgorod"
2016,8,"17","6:27 ↑ (69°)","20:41 ↑ (291°)","14:14:08","uzhgorod"
2016,8,"18","6:28 ↑ (69°)","20:39 ↑ (291°)","14:10:54","uzhgorod"
2016,8,"19","6:30 ↑ (70°)","20:37 ↑ (290°)","14:07:38","uzhgorod"
2016,8,"20","6:31 ↑ (70°)","20:35 ↑ (290°)","14:04:21","uzhgorod"
2016,8,"21","6:32 ↑ (71°)","20:33 ↑ (289°)","14:01:04","uzhgorod"
2016,8,"22","6:34 ↑ (71°)","20:32 ↑ (288°)","13:57:45","uzhgorod"
2016,8,"23","6:35 ↑ (72°)","20:30 ↑ (288°)","13:54:25","uzhgorod"
2016,8,"24","6:37 ↑ (72°)","20:28 ↑ (287°)","13:51:05","uzhgorod"
2016,8,"25","6:38 ↑ (73°)","20:26 ↑ (287°)","13:47:44","uzhgorod"
2016,8,"26","6:39 ↑ (73°)","20:24 ↑ (286°)","13:44:22","uzhgorod"
2016,8,"27","6:41 ↑ (74°)","20:22 ↑ (286°)","13:40:59","uzhgorod"
2016,8,"28","6:42 ↑ (74°)","20:20 ↑ (285°)","13:37:34","uzhgorod"
2016,8,"29","6:44 ↑ (75°)","20:18 ↑ (285°)","13:34:10","uzhgorod"
2016,8,"30","6:45 ↑ (76°)","20:16 ↑ (284°)","13:30:46","uzhgorod"
2016,8,"31","6:46 ↑ (76°)","20:14 ↑ (284°)","13:27:20","uzhgorod"
2016,9,"1","6:48 ↑ (77°)","20:12 ↑ (283°)","13:23:54","uzhgorod"
2016,9,"2","6:49 ↑ (77°)","20:10 ↑ (282°)","13:20:28","uzhgorod"
2016,9,"3","6:51 ↑ (78°)","20:08 ↑ (282°)","13:17:01","uzhgorod"
2016,9,"4","6:52 ↑ (78°)","20:06 ↑ (281°)","13:13:33","uzhgorod"
2016,9,"5","6:53 ↑ (79°)","20:03 ↑ (281°)","13:10:05","uzhgorod"
2016,9,"6","6:55 ↑ (79°)","20:01 ↑ (280°)","13:06:36","uzhgorod"
2016,9,"7","6:56 ↑ (80°)","19:59 ↑ (280°)","13:03:07","uzhgorod"
2016,9,"8","6:58 ↑ (81°)","19:57 ↑ (279°)","12:59:38","uzhgorod"
2016,9,"9","6:59 ↑ (81°)","19:55 ↑ (278°)","12:56:09","uzhgorod"
2016,9,"10","7:00 ↑ (82°)","19:53 ↑ (278°)","12:52:39","uzhgorod"
2016,9,"11","7:02 ↑ (82°)","19:51 ↑ (277°)","12:49:10","uzhgorod"
2016,9,"12","7:03 ↑ (83°)","19:49 ↑ (277°)","12:45:40","uzhgorod"
2016,9,"13","7:05 ↑ (84°)","19:47 ↑ (276°)","12:42:08","uzhgorod"
2016,9,"14","7:06 ↑ (84°)","19:45 ↑ (276°)","12:38:38","uzhgorod"
2016,9,"15","7:07 ↑ (85°)","19:43 ↑ (275°)","12:35:07","uzhgorod"
2016,9,"16","7:09 ↑ (85°)","19:40 ↑ (274°)","12:31:36","uzhgorod"
2016,9,"17","7:10 ↑ (86°)","19:38 ↑ (274°)","12:28:05","uzhgorod"
2016,9,"18","7:12 ↑ (86°)","19:36 ↑ (273°)","12:24:34","uzhgorod"
2016,9,"19","7:13 ↑ (87°)","19:34 ↑ (273°)","12:21:02","uzhgorod"
2016,9,"20","7:14 ↑ (88°)","19:32 ↑ (272°)","12:17:31","uzhgorod"
2016,9,"21","7:16 ↑ (88°)","19:30 ↑ (271°)","12:13:58","uzhgorod"
2016,9,"22","7:17 ↑ (89°)","19:28 ↑ (271°)","12:10:27","uzhgorod"
2016,9,"23","7:19 ↑ (89°)","19:26 ↑ (270°)","12:06:55","uzhgorod"
2016,9,"24","7:20 ↑ (90°)","19:23 ↑ (270°)","12:03:23","uzhgorod"
2016,9,"25","7:22 ↑ (91°)","19:21 ↑ (269°)","11:59:50","uzhgorod"
2016,9,"26","7:23 ↑ (91°)","19:19 ↑ (269°)","11:56:19","uzhgorod"
2016,9,"27","7:24 ↑ (92°)","19:17 ↑ (268°)","11:52:47","uzhgorod"
2016,9,"28","7:26 ↑ (92°)","19:15 ↑ (267°)","11:49:15","uzhgorod"
2016,9,"29","7:27 ↑ (93°)","19:13 ↑ (267°)","11:45:44","uzhgorod"
2016,9,"30","7:29 ↑ (94°)","19:11 ↑ (266°)","11:42:11","uzhgorod"
2016,10,"1","7:30 ↑ (94°)","19:09 ↑ (266°)","11:38:40","uzhgorod"
2016,10,"2","7:32 ↑ (95°)","19:07 ↑ (265°)","11:35:09","uzhgorod"
2016,10,"3","7:33 ↑ (95°)","19:05 ↑ (264°)","11:31:38","uzhgorod"
2016,10,"4","7:34 ↑ (96°)","19:03 ↑ (264°)","11:28:06","uzhgorod"
2016,10,"5","7:36 ↑ (96°)","19:01 ↑ (263°)","11:24:35","uzhgorod"
2016,10,"6","7:37 ↑ (97°)","18:58 ↑ (263°)","11:21:04","uzhgorod"
2016,10,"7","7:39 ↑ (98°)","18:56 ↑ (262°)","11:17:33","uzhgorod"
2016,10,"8","7:40 ↑ (98°)","18:54 ↑ (262°)","11:14:04","uzhgorod"
2016,10,"9","7:42 ↑ (99°)","18:52 ↑ (261°)","11:10:34","uzhgorod"
2016,10,"10","7:43 ↑ (99°)","18:50 ↑ (260°)","11:07:04","uzhgorod"
2016,10,"11","7:45 ↑ (100°)","18:48 ↑ (260°)","11:03:35","uzhgorod"
2016,10,"12","7:46 ↑ (101°)","18:46 ↑ (259°)","11:00:06","uzhgorod"
2016,10,"13","7:48 ↑ (101°)","18:44 ↑ (259°)","10:56:39","uzhgorod"
2016,10,"14","7:49 ↑ (102°)","18:42 ↑ (258°)","10:53:11","uzhgorod"
2016,10,"15","7:51 ↑ (102°)","18:41 ↑ (258°)","10:49:43","uzhgorod"
2016,10,"16","7:52 ↑ (103°)","18:39 ↑ (257°)","10:46:17","uzhgorod"
2016,10,"17","7:54 ↑ (103°)","18:37 ↑ (256°)","10:42:51","uzhgorod"
